,flight-numb,airlines-name,price,depart-airport,arrival-airport,Dep_hour,Dep_min,Arr_hour,Arr_min,Dep_Date,Dep_Month,Dep_Year,Arr_Date,Arr_Month,Arr_Year,flight-time,plane,cabin-baggage(kg),checked-baggage(kg),rank-seat-class,seat-class-type,Total_Stops,Total_Passenger
2719,VJ160,Vietjet Air,1355000.0,SGN,HAN,21,40,23,50,28,3,2024,28,3,2024,130,Airbus A321,7,0,economy ,z1_eco,1,1
2720,VJ162,Vietjet Air,1355000.0,SGN,HAN,22,50,1,0,28,3,2024,29,3,2024,130,Airbus A330,7,0,economy ,z1_eco,1,1
2721,VU780,Vietravel Airlines,1428000.0,SGN,HAN,17,45,19,55,28,3,2024,28,3,2024,130,AIRBUS A321,7,0,economy ,k,1,1
2722,VJ128,Vietjet Air,1463000.0,SGN,HAN,8,5,10,15,28,3,2024,28,3,2024,130,Airbus A321,7,0,economy ,w1_eco,1,1
2723,VJ198,Vietjet Air,1635500.0,SGN,HAN,5,15,7,25,28,3,2024,28,3,2024,130,Airbus A320-100/200,7,20,economy ,z1_dlx,1,1
2724,VJ120,Vietjet Air,1635500.0,SGN,HAN,6,0,8,10,28,3,2024,28,3,2024,130,Airbus A320-100/200,7,20,economy ,z1_dlx,1,1
2725,VJ122,Vietjet Air,1635500.0,SGN,HAN,6,30,8,40,28,3,2024,28,3,2024,130,Airbus A321,7,20,economy ,z1_dlx,1,1
2726,VJ124,Vietjet Air,1635500.0,SGN,HAN,7,0,9,10,28,3,2024,28,3,2024,130,Airbus A330,7,20,economy ,z1_dlx,1,1
2727,VJ176,Vietjet Air,1635500.0,SGN,HAN,9,30,11,40,28,3,2024,28,3,2024,130,Airbus A320-100/200,7,20,economy ,z1_dlx,1,1
2728,VJ130,Vietjet Air,1635500.0,SGN,HAN,10,10,12,20,28,3,2024,28,3,2024,130,Airbus A321,7,20,economy ,z1_dlx,1,1
2729,VJ132,Vietjet Air,1635500.0,SGN,HAN,11,25,13,35,28,3,2024,28,3,2024,130,Airbus A320-100/200,7,20,economy ,z1_dlx,1,1
2730,VJ134,Vietjet Air,1635500.0,SGN,HAN,12,55,15,5,28,3,2024,28,3,2024,130,Airbus A321,7,20,economy ,z1_dlx,1,1
2731,VJ136,Vietjet Air,1635500.0,SGN,HAN,13,20,15,30,28,3,2024,28,3,2024,130,Airbus A330,7,20,economy ,z1_dlx,1,1
2732,VJ138,Vietjet Air,1635500.0,SGN,HAN,13,55,16,10,28,3,2024,28,3,2024,135,Airbus A321,7,20,economy ,z1_dlx,1,1
2733,VJ140,Vietjet Air,1635500.0,SGN,HAN,14,25,16,35,28,3,2024,28,3,2024,130,Airbus A320-100/200,7,20,economy ,z1_dlx,1,1
2734,VJ142,Vietjet Air,1635500.0,SGN,HAN,15,20,17,30,28,3,2024,28,3,2024,130,Airbus A321,7,20,economy ,z1_dlx,1,1
2735,VJ144,Vietjet Air,1635500.0,SGN,HAN,15,30,17,40,28,3,2024,28,3,2024,130,Airbus A330,7,20,economy ,z1_dlx,1,1
2736,VJ146,Vietjet Air,1635500.0,SGN,HAN,16,0,18,10,28,3,2024,28,3,2024,130,Airbus A321,7,20,economy ,z1_dlx,1,1
2737,VJ148,Vietjet Air,1635500.0,SGN,HAN,16,30,18,40,28,3,2024,28,3,2024,130,Airbus A321,7,20,economy ,z1_dlx,1,1
2738,VJ150,Vietjet Air,1635500.0,SGN,HAN,17,50,20,10,28,3,2024,28,3,2024,140,Airbus A321,7,20,economy ,z1_dlx,1,1
2739,VJ154,Vietjet Air,1635500.0,SGN,HAN,18,50,21,0,28,3,2024,28,3,2024,130,Airbus A321,7,20,economy ,z1_dlx,1,1
2740,VJ156,Vietjet Air,1635500.0,SGN,HAN,19,40,21,50,28,3,2024,28,3,2024,130,Airbus A330,7,20,economy ,z1_dlx,1,1
2741,VJ158,Vietjet Air,1635500.0,SGN,HAN,21,0,23,10,28,3,2024,28,3,2024,130,Airbus A321,7,20,economy ,z1_dlx,1,1
2742,VJ160,Vietjet Air,1635500.0,SGN,HAN,21,40,23,50,28,3,2024,28,3,2024,130,Airbus A321,7,20,economy ,z1_dlx,1,1
2743,VJ162,Vietjet Air,1635500.0,SGN,HAN,22,50,1,0,28,3,2024,29,3,2024,130,Airbus A330,7,20,economy ,z1_dlx,1,1
2744,VJ128,Vietjet Air,1753500.0,SGN,HAN,8,5,10,15,28,3,2024,28,3,2024,130,Airbus A321,7,20,economy ,w1_dlx,1,1
2745,VU780,Vietravel Airlines,1903500.0,SGN,HAN,17,45,19,55,28,3,2024,28,3,2024,130,AIRBUS A321,7,0,economy ,n,1,1
2746,VN204,Vietnam Airlines,1922000.0,SGN,HAN,5,0,7,20,28,3,2024,28,3,2024,140,Airbus A321,12,23,economy lite ,t,1,1
2747,VN240,Vietnam Airlines,1922000.0,SGN,HAN,7,0,9,20,28,3,2024,28,3,2024,140,Airbus A350-900,12,23,economy lite ,t,1,1
2748,VN256,Vietnam Airlines,1922000.0,SGN,HAN,20,45,22,50,28,3,2024,28,3,2024,125,Airbus A350-900,12,23,economy lite ,t,1,1
2749,VN260,Vietnam Airlines,1922000.0,SGN,HAN,21,0,23,20,28,3,2024,28,3,2024,140,Airbus A321,12,23,economy lite ,t,1,1
2750,VN224,Vietnam Airlines,1922000.0,SGN,HAN,22,0,0,15,28,3,2024,29,3,2024,135,Airbus A321,12,23,economy lite ,t,1,1
2751,VN270,Vietnam Airlines,1922000.0,SGN,HAN,23,0,1,20,28,3,2024,29,3,2024,140,Airbus A321,12,23,economy lite ,t,1,1
2752,QH202,Bamboo Airways,2120000.0,SGN,HAN,5,55,8,5,28,3,2024,28,3,2024,130,Airbus A321,7,20,economysmart ,m,1,1
2753,QH204,Bamboo Airways,2120000.0,SGN,HAN,7,20,9,30,28,3,2024,28,3,2024,130,Airbus A320-100/200,7,20,economysmart ,m,1,1
2754,QH224,Bamboo Airways,2120000.0,SGN,HAN,10,40,12,50,28,3,2024,28,3,2024,130,Airbus A321,7,20,economysmart ,m,1,1
2755,QH242,Bamboo Airways,2120000.0,SGN,HAN,13,5,15,15,28,3,2024,28,3,2024,130,Airbus A320-100/200,7,20,economysmart ,m,1,1
2756,QH254,Bamboo Airways,2120000.0,SGN,HAN,14,20,16,30,28,3,2024,28,3,2024,130,Airbus A320-100/200,7,20,economysmart ,m,1,1
2757,QH244,Bamboo Airways,2120000.0,SGN,HAN,18,35,20,45,28,3,2024,28,3,2024,130,Airbus A321,7,20,economysmart ,m,1,1
2758,QH290,Bamboo Airways,2120000.0,SGN,HAN,23,20,1,35,28,3,2024,29,3,2024,135,Airbus A320-100/200,7,20,economysmart ,m,1,1
2759,VN206,Vietnam Airlines,2127000.0,SGN,HAN,6,0,8,10,28,3,2024,28,3,2024,130,Boeing 787,12,23,economy classic ,r,1,1
2760,VN208,Vietnam Airlines,2332000.0,SGN,HAN,8,0,10,10,28,3,2024,28,3,2024,130,Boeing 787,12,23,economy classic ,n,1,1
2761,VN244,Vietnam Airlines,2332000.0,SGN,HAN,9,0,11,20,28,3,2024,28,3,2024,140,Boeing 787,12,23,economy classic ,n,1,1
2762,VN246,Vietnam Airlines,2332000.0,SGN,HAN,11,0,13,15,28,3,2024,28,3,2024,135,Airbus A350-900,12,23,economy classic ,n,1,1
2763,VN212,Vietnam Airlines,2332000.0,SGN,HAN,12,0,14,10,28,3,2024,28,3,2024,130,Boeing 787,12,23,economy classic ,n,1,1
2764,VN248,Vietnam Airlines,2332000.0,SGN,HAN,13,0,15,10,28,3,2024,28,3,2024,130,Airbus A350-900,12,23,economy classic ,n,1,1
2765,VN214,Vietnam Airlines,2332000.0,SGN,HAN,14,0,16,15,28,3,2024,28,3,2024,135,Boeing 787,12,23,economy classic ,n,1,1
2766,VN250,Vietnam Airlines,2332000.0,SGN,HAN,15,0,17,10,28,3,2024,28,3,2024,130,Boeing 787,12,23,economy classic ,n,1,1
2767,VN216,Vietnam Airlines,2332000.0,SGN,HAN,16,0,18,10,28,3,2024,28,3,2024,130,Airbus A350-900,12,23,economy classic ,n,1,1
2768,VN252,Vietnam Airlines,2332000.0,SGN,HAN,16,40,19,10,28,3,2024,28,3,2024,150,Boeing 787,12,23,economy classic ,n,1,1
2769,VN254,Vietnam Airlines,2332000.0,SGN,HAN,17,0,19,10,28,3,2024,28,3,2024,130,Airbus A350-900,12,23,economy classic ,n,1,1
2770,VN218,Vietnam Airlines,2332000.0,SGN,HAN,18,0,20,15,28,3,2024,28,3,2024,135,Boeing 787,12,23,economy classic ,n,1,1
2771,VN258,Vietnam Airlines,2332000.0,SGN,HAN,19,0,21,15,28,3,2024,28,3,2024,135,Boeing 787,12,23,economy classic ,n,1,1
2772,VN262,Vietnam Airlines,2332000.0,SGN,HAN,19,30,21,45,28,3,2024,28,3,2024,135,Boeing 787,12,23,economy classic ,n,1,1
2773,VN220,Vietnam Airlines,2332000.0,SGN,HAN,20,0,22,15,28,3,2024,28,3,2024,135,Boeing 787,12,23,economy classic ,n,1,1
2774,QH202,Bamboo Airways,2411000.0,SGN,HAN,5,55,8,5,28,3,2024,28,3,2024,130,Airbus A321,7,20,economyflex ,m,1,1
2775,QH204,Bamboo Airways,2411000.0,SGN,HAN,7,20,9,30,28,3,2024,28,3,2024,130,Airbus A320-100/200,7,20,economyflex ,m,1,1
2776,QH224,Bamboo Airways,2411000.0,SGN,HAN,10,40,12,50,28,3,2024,28,3,2024,130,Airbus A321,7,20,economyflex ,m,1,1
2777,QH242,Bamboo Airways,2411000.0,SGN,HAN,13,5,15,15,28,3,2024,28,3,2024,130,Airbus A320-100/200,7,20,economyflex ,m,1,1
2778,QH254,Bamboo Airways,2411000.0,SGN,HAN,14,20,16,30,28,3,2024,28,3,2024,130,Airbus A320-100/200,7,20,economyflex ,m,1,1
2779,QH244,Bamboo Airways,2411000.0,SGN,HAN,18,35,20,45,28,3,2024,28,3,2024,130,Airbus A321,7,20,economyflex ,m,1,1
2780,QH290,Bamboo Airways,2411000.0,SGN,HAN,23,20,1,35,28,3,2024,29,3,2024,135,Airbus A320-100/200,7,20,economyflex ,m,1,1
2781,VN210,Vietnam Airlines,2516000.0,SGN,HAN,10,0,12,10,28,3,2024,28,3,2024,130,Boeing 787,12,23,economy classic ,q,1,1
2782,VN204,Vietnam Airlines,2706000.0,SGN,HAN,5,0,7,20,28,3,2024,28,3,2024,140,Airbus A321,12,23,economy classic ,l,1,1
2783,VN206,Vietnam Airlines,2706000.0,SGN,HAN,6,0,8,10,28,3,2024,28,3,2024,130,Boeing 787,12,23,economy classic ,l,1,1
2784,VN240,Vietnam Airlines,2706000.0,SGN,HAN,7,0,9,20,28,3,2024,28,3,2024,140,Airbus A350-900,12,23,economy classic ,l,1,1
2785,VN208,Vietnam Airlines,2706000.0,SGN,HAN,8,0,10,10,28,3,2024,28,3,2024,130,Boeing 787,12,23,economy classic ,l,1,1
2786,VN244,Vietnam Airlines,2706000.0,SGN,HAN,9,0,11,20,28,3,2024,28,3,2024,140,Boeing 787,12,23,economy classic ,l,1,1
2787,VN210,Vietnam Airlines,2706000.0,SGN,HAN,10,0,12,10,28,3,2024,28,3,2024,130,Boeing 787,12,23,economy classic ,l,1,1
2788,VN246,Vietnam Airlines,2706000.0,SGN,HAN,11,0,13,15,28,3,2024,28,3,2024,135,Airbus A350-900,12,23,economy classic ,l,1,1
2789,VN212,Vietnam Airlines,2706000.0,SGN,HAN,12,0,14,10,28,3,2024,28,3,2024,130,Boeing 787,12,23,economy classic ,l,1,1
2790,VN248,Vietnam Airlines,2706000.0,SGN,HAN,13,0,15,10,28,3,2024,28,3,2024,130,Airbus A350-900,12,23,economy classic ,l,1,1
2791,VN214,Vietnam Airlines,2706000.0,SGN,HAN,14,0,16,15,28,3,2024,28,3,2024,135,Boeing 787,12,23,economy classic ,l,1,1
2792,VN250,Vietnam Airlines,2706000.0,SGN,HAN,15,0,17,10,28,3,2024,28,3,2024,130,Boeing 787,12,23,economy classic ,l,1,1
2793,VN216,Vietnam Airlines,2706000.0,SGN,HAN,16,0,18,10,28,3,2024,28,3,2024,130,Airbus A350-900,12,23,economy classic ,l,1,1
2794,VN252,Vietnam Airlines,2706000.0,SGN,HAN,16,40,19,10,28,3,2024,28,3,2024,150,Boeing 787,12,23,economy classic ,l,1,1
2795,VN254,Vietnam Airlines,2706000.0,SGN,HAN,17,0,19,10,28,3,2024,28,3,2024,130,Airbus A350-900,12,23,economy classic ,l,1,1
2796,VN218,Vietnam Airlines,2706000.0,SGN,HAN,18,0,20,15,28,3,2024,28,3,2024,135,Boeing 787,12,23,economy classic ,l,1,1
2797,VN258,Vietnam Airlines,2706000.0,SGN,HAN,19,0,21,15,28,3,2024,28,3,2024,135,Boeing 787,12,23,economy classic ,l,1,1
2798,VN262,Vietnam Airlines,2706000.0,SGN,HAN,19,30,21,45,28,3,2024,28,3,2024,135,Boeing 787,12,23,economy classic ,l,1,1
2799,VN220,Vietnam Airlines,2706000.0,SGN,HAN,20,0,22,15,28,3,2024,28,3,2024,135,Boeing 787,12,23,economy classic ,l,1,1
2800,VN256,Vietnam Airlines,2706000.0,SGN,HAN,20,45,22,50,28,3,2024,28,3,2024,125,Airbus A350-900,12,23,economy classic ,l,1,1
2801,VN260,Vietnam Airlines,2706000.0,SGN,HAN,21,0,23,20,28,3,2024,28,3,2024,140,Airbus A321,12,23,economy classic ,l,1,1
2802,VN224,Vietnam Airlines,2706000.0,SGN,HAN,22,0,0,15,28,3,2024,29,3,2024,135,Airbus A321,12,23,economy classic ,l,1,1
2803,VN270,Vietnam Airlines,2706000.0,SGN,HAN,23,0,1,20,28,3,2024,29,3,2024,140,Airbus A321,12,23,economy classic ,l,1,1
2804,VN204,Vietnam Airlines,3546000.0,SGN,HAN,5,0,7,20,28,3,2024,28,3,2024,140,Airbus A321,12,23,economy flex ,m,1,1
2805,VN206,Vietnam Airlines,3546000.0,SGN,HAN,6,0,8,10,28,3,2024,28,3,2024,130,Boeing 787,12,23,economy flex ,m,1,1
2806,VN6000,Vietnam Airlines,3546000.0,SGN,HAN,6,15,8,25,28,3,2024,28,3,2024,130,Airbus A320-100/200,7,23,economy flex ,m,1,1
2807,VN240,Vietnam Airlines,3546000.0,SGN,HAN,7,0,9,20,28,3,2024,28,3,2024,140,Airbus A350-900,12,23,economy flex ,m,1,1
2808,VN208,Vietnam Airlines,3546000.0,SGN,HAN,8,0,10,10,28,3,2024,28,3,2024,130,Boeing 787,12,23,economy flex ,m,1,1
2809,VN244,Vietnam Airlines,3546000.0,SGN,HAN,9,0,11,20,28,3,2024,28,3,2024,140,Boeing 787,12,23,economy flex ,m,1,1
2810,VN6032,Vietnam Airlines,3546000.0,SGN,HAN,9,15,11,25,28,3,2024,28,3,2024,130,Airbus A320-100/200,7,23,economy flex ,m,1,1
2811,VN210,Vietnam Airlines,3546000.0,SGN,HAN,10,0,12,10,28,3,2024,28,3,2024,130,Boeing 787,12,23,economy flex ,m,1,1
2812,VN6010,Vietnam Airlines,3546000.0,SGN,HAN,10,35,12,50,28,3,2024,28,3,2024,135,Airbus A320-100/200,7,23,economy flex ,m,1,1
2813,VN246,Vietnam Airlines,3546000.0,SGN,HAN,11,0,13,15,28,3,2024,28,3,2024,135,Airbus A350-900,12,23,economy flex ,m,1,1
2814,VN212,Vietnam Airlines,3546000.0,SGN,HAN,12,0,14,10,28,3,2024,28,3,2024,130,Boeing 787,12,23,economy flex ,m,1,1
2815,VN6012,Vietnam Airlines,3546000.0,SGN,HAN,12,50,14,55,28,3,2024,28,3,2024,125,Airbus A320-100/200,7,23,economy flex ,m,1,1
2816,VN248,Vietnam Airlines,3546000.0,SGN,HAN,13,0,15,10,28,3,2024,28,3,2024,130,Airbus A350-900,12,23,economy flex ,m,1,1
2817,VN214,Vietnam Airlines,3546000.0,SGN,HAN,14,0,16,15,28,3,2024,28,3,2024,135,Boeing 787,12,23,economy flex ,m,1,1
2818,VN250,Vietnam Airlines,3546000.0,SGN,HAN,15,0,17,10,28,3,2024,28,3,2024,130,Boeing 787,12,23,economy flex ,m,1,1
2819,VN6038,Vietnam Airlines,3546000.0,SGN,HAN,15,35,17,45,28,3,2024,28,3,2024,130,Airbus A320-100/200,7,23,economy flex ,m,1,1
2820,VN216,Vietnam Airlines,3546000.0,SGN,HAN,16,0,18,10,28,3,2024,28,3,2024,130,Airbus A350-900,12,23,economy flex ,m,1,1
2821,VN252,Vietnam Airlines,3546000.0,SGN,HAN,16,40,19,10,28,3,2024,28,3,2024,150,Boeing 787,12,23,economy flex ,m,1,1
2822,VN254,Vietnam Airlines,3546000.0,SGN,HAN,17,0,19,10,28,3,2024,28,3,2024,130,Airbus A350-900,12,23,economy flex ,m,1,1
2823,VN218,Vietnam Airlines,3546000.0,SGN,HAN,18,0,20,15,28,3,2024,28,3,2024,135,Boeing 787,12,23,economy flex ,m,1,1
2824,VN6040,Vietnam Airlines,3546000.0,SGN,HAN,18,45,21,0,28,3,2024,28,3,2024,135,Airbus A320-100/200,7,23,economy flex ,m,1,1
2825,VN258,Vietnam Airlines,3546000.0,SGN,HAN,19,0,21,15,28,3,2024,28,3,2024,135,Boeing 787,12,23,economy flex ,m,1,1
2826,VN262,Vietnam Airlines,3546000.0,SGN,HAN,19,30,21,45,28,3,2024,28,3,2024,135,Boeing 787,12,23,economy flex ,m,1,1
2827,VN220,Vietnam Airlines,3546000.0,SGN,HAN,20,0,22,15,28,3,2024,28,3,2024,135,Boeing 787,12,23,economy flex ,m,1,1
2828,VN6020,Vietnam Airlines,3546000.0,SGN,HAN,20,25,22,35,28,3,2024,28,3,2024,130,Airbus A320-100/200,7,23,economy flex ,m,1,1
2829,VN256,Vietnam Airlines,3546000.0,SGN,HAN,20,45,22,50,28,3,2024,28,3,2024,125,Airbus A350-900,12,23,economy flex ,m,1,1
2830,VN260,Vietnam Airlines,3546000.0,SGN,HAN,21,0,23,20,28,3,2024,28,3,2024,140,Airbus A321,12,23,economy flex ,m,1,1
2831,VN224,Vietnam Airlines,3546000.0,SGN,HAN,22,0,0,15,28,3,2024,29,3,2024,135,Airbus A321,12,23,economy flex ,m,1,1
2832,VN270,Vietnam Airlines,3546000.0,SGN,HAN,23,0,1,20,28,3,2024,29,3,2024,140,Airbus A321,12,23,economy flex ,m,1,1
2833,VJ198,Vietjet Air,4605500.0,SGN,HAN,5,15,7,25,28,3,2024,28,3,2024,130,Airbus A320-100/200,10,30,economy ,v_sboss,1,1
2834,VJ120,Vietjet Air,4605500.0,SGN,HAN,6,0,8,10,28,3,2024,28,3,2024,130,Airbus A320-100/200,10,30,economy ,v_sboss,1,1
2835,VJ122,Vietjet Air,4605500.0,SGN,HAN,6,30,8,40,28,3,2024,28,3,2024,130,Airbus A321,10,30,economy ,v_sboss,1,1
2836,VJ124,Vietjet Air,4605500.0,SGN,HAN,7,0,9,10,28,3,2024,28,3,2024,130,Airbus A330,10,30,economy ,v_sboss,1,1
2837,VJ128,Vietjet Air,4605500.0,SGN,HAN,8,5,10,15,28,3,2024,28,3,2024,130,Airbus A321,10,30,economy ,v_sboss,1,1
2838,VJ176,Vietjet Air,4605500.0,SGN,HAN,9,30,11,40,28,3,2024,28,3,2024,130,Airbus A320-100/200,10,30,economy ,v_sboss,1,1
2839,VJ130,Vietjet Air,4605500.0,SGN,HAN,10,10,12,20,28,3,2024,28,3,2024,130,Airbus A321,10,30,economy ,v_sboss,1,1
2840,VJ132,Vietjet Air,4605500.0,SGN,HAN,11,25,13,35,28,3,2024,28,3,2024,130,Airbus A320-100/200,10,30,economy ,v_sboss,1,1
2841,VJ134,Vietjet Air,4605500.0,SGN,HAN,12,55,15,5,28,3,2024,28,3,2024,130,Airbus A321,10,30,economy ,v_sboss,1,1
2842,VJ136,Vietjet Air,4605500.0,SGN,HAN,13,20,15,30,28,3,2024,28,3,2024,130,Airbus A330,10,30,economy ,v_sboss,1,1
2843,VJ138,Vietjet Air,4605500.0,SGN,HAN,13,55,16,10,28,3,2024,28,3,2024,135,Airbus A321,10,30,economy ,v_sboss,1,1
2844,VJ140,Vietjet Air,4605500.0,SGN,HAN,14,25,16,35,28,3,2024,28,3,2024,130,Airbus A320-100/200,10,30,economy ,v_sboss,1,1
2845,VJ142,Vietjet Air,4605500.0,SGN,HAN,15,20,17,30,28,3,2024,28,3,2024,130,Airbus A321,10,30,economy ,v_sboss,1,1
2846,VJ144,Vietjet Air,4605500.0,SGN,HAN,15,30,17,40,28,3,2024,28,3,2024,130,Airbus A330,10,30,economy ,v_sboss,1,1
2847,VJ146,Vietjet Air,4605500.0,SGN,HAN,16,0,18,10,28,3,2024,28,3,2024,130,Airbus A321,10,30,economy ,v_sboss,1,1
2848,VJ148,Vietjet Air,4605500.0,SGN,HAN,16,30,18,40,28,3,2024,28,3,2024,130,Airbus A321,10,30,economy ,v_sboss,1,1
2849,VJ150,Vietjet Air,4605500.0,SGN,HAN,17,50,20,10,28,3,2024,28,3,2024,140,Airbus A321,10,30,economy ,v_sboss,1,1
2850,VJ154,Vietjet Air,4605500.0,SGN,HAN,18,50,21,0,28,3,2024,28,3,2024,130,Airbus A321,10,30,economy ,v_sboss,1,1
2851,VJ156,Vietjet Air,4605500.0,SGN,HAN,19,40,21,50,28,3,2024,28,3,2024,130,Airbus A330,10,30,economy ,v_sboss,1,1
2852,VJ158,Vietjet Air,4605500.0,SGN,HAN,21,0,23,10,28,3,2024,28,3,2024,130,Airbus A321,10,30,economy ,v_sboss,1,1
2853,VJ160,Vietjet Air,4605500.0,SGN,HAN,21,40,23,50,28,3,2024,28,3,2024,130,Airbus A321,10,30,economy ,v_sboss,1,1
2854,VJ162,Vietjet Air,4605500.0,SGN,HAN,22,50,1,0,28,3,2024,29,3,2024,130,Airbus A330,10,30,economy ,v_sboss,1,1
2855,VJ198,Vietjet Air,1355000.0,SGN,HAN,5,15,7,25,29,3,2024,29,3,2024,130,Airbus A320-100/200,7,0,economy ,z1_eco,1,1
2856,VJ120,Vietjet Air,1355000.0,SGN,HAN,6,0,8,10,29,3,2024,29,3,2024,130,Airbus A320-100/200,7,0,economy ,z1_eco,1,1
2857,VJ122,Vietjet Air,1355000.0,SGN,HAN,6,30,8,40,29,3,2024,29,3,2024,130,Airbus A321,7,0,economy ,z1_eco,1,1
2858,VJ124,Vietjet Air,1355000.0,SGN,HAN,7,0,9,10,29,3,2024,29,3,2024,130,Airbus A330,7,0,economy ,z1_eco,1,1
2859,VJ128,Vietjet Air,1355000.0,SGN,HAN,8,5,10,15,29,3,2024,29,3,2024,130,Airbus A321,7,0,economy ,z1_eco,1,1
2860,VJ130,Vietjet Air,1355000.0,SGN,HAN,10,10,12,20,29,3,2024,29,3,2024,130,Airbus A330,7,0,economy ,z1_eco,1,1
2861,VJ132,Vietjet Air,1355000.0,SGN,HAN,11,25,13,35,29,3,2024,29,3,2024,130,Airbus A320-100/200,7,0,economy ,z1_eco,1,1
2862,VJ134,Vietjet Air,1355000.0,SGN,HAN,12,55,15,5,29,3,2024,29,3,2024,130,Airbus A321,7,0,economy ,z1_eco,1,1
2863,VJ136,Vietjet Air,1355000.0,SGN,HAN,13,20,15,30,29,3,2024,29,3,2024,130,Airbus A330,7,0,economy ,z1_eco,1,1
2864,VJ138,Vietjet Air,1355000.0,SGN,HAN,13,55,16,10,29,3,2024,29,3,2024,135,Airbus A321,7,0,economy ,z1_eco,1,1
2865,VJ140,Vietjet Air,1355000.0,SGN,HAN,14,25,16,35,29,3,2024,29,3,2024,130,Airbus A320-100/200,7,0,economy ,z1_eco,1,1
2866,VJ142,Vietjet Air,1355000.0,SGN,HAN,15,20,17,30,29,3,2024,29,3,2024,130,Airbus A321,7,0,economy ,z1_eco,1,1
2867,VJ144,Vietjet Air,1355000.0,SGN,HAN,15,30,17,40,29,3,2024,29,3,2024,130,Airbus A330,7,0,economy ,z1_eco,1,1
2868,VJ146,Vietjet Air,1355000.0,SGN,HAN,16,0,18,10,29,3,2024,29,3,2024,130,Airbus A321,7,0,economy ,z1_eco,1,1
2869,VJ148,Vietjet Air,1355000.0,SGN,HAN,16,30,18,40,29,3,2024,29,3,2024,130,Airbus A330,7,0,economy ,z1_eco,1,1
2870,VJ150,Vietjet Air,1355000.0,SGN,HAN,17,50,20,10,29,3,2024,29,3,2024,140,Airbus A321,7,0,economy ,z1_eco,1,1
2871,VJ154,Vietjet Air,1355000.0,SGN,HAN,18,50,21,0,29,3,2024,29,3,2024,130,Airbus A321,7,0,economy ,z1_eco,1,1
2872,VJ156,Vietjet Air,1355000.0,SGN,HAN,19,40,21,50,29,3,2024,29,3,2024,130,Airbus A330,7,0,economy ,z1_eco,1,1
2873,VJ158,Vietjet Air,1355000.0,SGN,HAN,21,0,23,10,29,3,2024,29,3,2024,130,Airbus A321,7,0,economy ,z1_eco,1,1
2874,VJ160,Vietjet Air,1355000.0,SGN,HAN,21,40,23,50,29,3,2024,29,3,2024,130,Airbus A321,7,0,economy ,z1_eco,1,1
2875,VJ162,Vietjet Air,1355000.0,SGN,HAN,22,50,1,0,29,3,2024,30,3,2024,130,Airbus A321,7,0,economy ,z1_eco,1,1
2876,VU780,Vietravel Airlines,1428000.0,SGN,HAN,17,45,19,55,29,3,2024,29,3,2024,130,AIRBUS A321,7,0,economy ,k,1,1
2877,VJ176,Vietjet Air,1463000.0,SGN,HAN,9,30,11,40,29,3,2024,29,3,2024,130,Airbus A320-100/200,7,0,economy ,w1_eco,1,1
2878,VJ198,Vietjet Air,1635500.0,SGN,HAN,5,15,7,25,29,3,2024,29,3,2024,130,Airbus A320-100/200,7,20,economy ,z1_dlx,1,1
2879,VJ120,Vietjet Air,1635500.0,SGN,HAN,6,0,8,10,29,3,2024,29,3,2024,130,Airbus A320-100/200,7,20,economy ,z1_dlx,1,1
2880,VJ122,Vietjet Air,1635500.0,SGN,HAN,6,30,8,40,29,3,2024,29,3,2024,130,Airbus A321,7,20,economy ,z1_dlx,1,1
2881,VJ124,Vietjet Air,1635500.0,SGN,HAN,7,0,9,10,29,3,2024,29,3,2024,130,Airbus A330,7,20,economy ,z1_dlx,1,1
2882,VJ128,Vietjet Air,1635500.0,SGN,HAN,8,5,10,15,29,3,2024,29,3,2024,130,Airbus A321,7,20,economy ,z1_dlx,1,1
2883,VJ130,Vietjet Air,1635500.0,SGN,HAN,10,10,12,20,29,3,2024,29,3,2024,130,Airbus A330,7,20,economy ,z1_dlx,1,1
2884,VJ132,Vietjet Air,1635500.0,SGN,HAN,11,25,13,35,29,3,2024,29,3,2024,130,Airbus A320-100/200,7,20,economy ,z1_dlx,1,1
2885,VJ134,Vietjet Air,1635500.0,SGN,HAN,12,55,15,5,29,3,2024,29,3,2024,130,Airbus A321,7,20,economy ,z1_dlx,1,1
2886,VJ136,Vietjet Air,1635500.0,SGN,HAN,13,20,15,30,29,3,2024,29,3,2024,130,Airbus A330,7,20,economy ,z1_dlx,1,1
2887,VJ138,Vietjet Air,1635500.0,SGN,HAN,13,55,16,10,29,3,2024,29,3,2024,135,Airbus A321,7,20,economy ,z1_dlx,1,1
2888,VJ140,Vietjet Air,1635500.0,SGN,HAN,14,25,16,35,29,3,2024,29,3,2024,130,Airbus A320-100/200,7,20,economy ,z1_dlx,1,1
2889,VJ142,Vietjet Air,1635500.0,SGN,HAN,15,20,17,30,29,3,2024,29,3,2024,130,Airbus A321,7,20,economy ,z1_dlx,1,1
2890,VJ144,Vietjet Air,1635500.0,SGN,HAN,15,30,17,40,29,3,2024,29,3,2024,130,Airbus A330,7,20,economy ,z1_dlx,1,1
2891,VJ146,Vietjet Air,1635500.0,SGN,HAN,16,0,18,10,29,3,2024,29,3,2024,130,Airbus A321,7,20,economy ,z1_dlx,1,1
